Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.04761357232928276,0.4688689410686493,0.0,0.0,0.0,0.0,0.0,0.0475781075656414,0.46899116039276123,0.026767689734697342,0.0006607032846659422,0.01999513991177082,0.07587119936943054,0.01921851560473442,0.042064033448696136,0.00048213041736744344,0.020338136702775955,-0.0003297841176390648,0.1903379112482071,0.14872437715530396,0.00011990458733635023,-0.00020084921561647207,0.03207801654934883,0.02835782803595066,0.07346168160438538,0.06717877835035324,0.0029618004336953163,0.010328378528356552,2.989459790114779e-05,5.789056376670487e-05,0.0006012109806761146,0.0013378082076087594,0.19372829794883728,0.1770048588514328,0.024074994027614594,0.014194612391293049,-0.0008594691753387451,-0.0011397857451811433,0.2717854380607605,0.1612473428249359,0.16155265271663666,1.5801078916410916e-05,0.07845436036586761,0.08195489645004272,0.0006745513528585434,-0.00019194677588529885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11493980884552,0.428352952003479,3.467946767807007,0.6843990087509155,9.796234130859375,2.7055177688598633,6.620381832122803
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.04789184406399727,0.4762144088745117,0.0,0.0,0.0,0.0,0.0,0.04800648242235184,0.47660523653030396,0.024465830996632576,0.0009201439679600298,0.011531254276633263,0.0823996439576149,0.05304206907749176,0.018120819702744484,0.0010973600437864661,0.021858660504221916,-0.00010193105845246464,0.1701938807964325,0.1340879648923874,-0.00010708688932936639,-4.135999915888533e-05,0.03225679323077202,0.028638625517487526,0.07674083858728409,0.06356853991746902,0.012247461825609207,0.015383304096758366,-0.00013998907525092363,-0.000118028670840431,0.000594714714679867,0.001556008355692029,0.17095333337783813,0.15471847355365753,0.004262818023562431,-0.002132260473445058,-0.000518516288138926,-0.0010146446293219924,0.28394678235054016,0.1600607931613922,0.1603594273328781,2.739615638347459e-06,0.07463576644659042,0.08153332769870758,0.00019906841043848544,-0.00033761278609745204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1399507522583008,0.44790491461753845,3.4597911834716797,0.7059897780418396,9.538351058959961,2.703449010848999,6.8923516273498535
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.04871070384979248,0.4846237599849701,0.0,0.0,0.0,0.0,0.0,0.04890958219766617,0.48515740036964417,0.0236767940223217,0.001076159649528563,0.006712806411087513,0.09864939749240875,0.08118563890457153,0.01062603946775198,0.002481183037161827,0.023327236995100975,-1.8255375834996812e-05,0.16366058588027954,0.12970739603042603,-0.0001955181360244751,9.056415728991851e-05,0.03353368118405342,0.029974717646837234,0.08112690597772598,0.06333459913730621,0.019611015915870667,0.021147601306438446,-0.0002510052581783384,-0.00023925237474031746,0.00047891627764329314,0.0015382261481136084,0.18467693030834198,0.16851559281349182,0.0024615763686597347,-0.002701347228139639,-0.0003375923552084714,-0.0010043091606348753,0.2951403558254242,0.160603329539299,0.16089029610157013,0.00010993186151608825,0.07677588611841202,0.08527170121669769,0.0003032802778761834,-0.00030065953615121543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0417015552520752,0.4277201294898987,3.1359963417053223,0.7245252728462219,10.07699966430664,2.8084819316864014,6.6790971755981445
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.04861331358551979,0.49372225999832153,0.0,0.0,0.0,0.0,0.0,0.04887474700808525,0.49431008100509644,0.024078525602817535,0.0010202148696407676,0.004314023070037365,0.13548526167869568,0.09438050538301468,0.031414519995450974,0.004779069684445858,0.022233590483665466,8.063558198045939e-05,0.1543438881635666,0.12670861184597015,-0.000368843087926507,0.00011835243640234694,0.03393615782260895,0.03049059957265854,0.08911395817995071,0.06988786160945892,0.021235616877675056,0.024599172174930573,-0.00036037754034623504,-0.00035099522210657597,0.00047542850370518863,0.0015598875470459461,0.2261229306459427,0.21241843700408936,0.0014247094513848424,-0.0019567711278796196,-0.0002970063651446253,-0.0009746618452481925,0.30571937561035156,0.16502296924591064,0.16529585421085358,0.0001455793099012226,0.08053452521562576,0.09077820926904678,0.0002987503248732537,-0.00013721242430619895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0746641159057617,0.4273666739463806,3.0046207904815674,0.7319334745407104,9.85624885559082,2.567291259765625,7.174090385437012
00:00:00:24.400,68,0.0,0.0,0.0,0.0,0.0,0.047805383801460266,0.5050259828567505,0.0,0.0,0.0,0.0,0.0,0.048069048672914505,0.5053930878639221,0.029091347008943558,0.0006820798153057694,0.004324339795857668,0.20386449992656708,0.08549240976572037,0.08452456444501877,0.006943674758076668,0.01826634258031845,0.00011851791350636631,0.14688347280025482,0.12763090431690216,-0.00028785259928554296,0.000225694733671844,0.03640075773000717,0.033456265926361084,0.10156648606061935,0.08565770834684372,0.017246149480342865,0.026093969121575356,-0.00010545592522248626,-0.00045644358033314347,0.0003594542795326561,0.001385105075314641,0.31148651242256165,0.3012639284133911,0.0022513342555612326,0.0005514952936209738,-0.00015271543816197664,-0.0005440516979433596,0.3109307587146759,0.17179535329341888,0.17203274369239807,0.00019356895063538104,0.08311425894498825,0.09537329524755478,0.00041501453961245716,0.0003411869693081826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2010539770126343,0.39576205611228943,2.9815828800201416,0.7099476456642151,9.200740814208984,2.2985970973968506,7.80355978012085
00:00:00:25.416,68,0.0,0.0,0.0,0.0,0.0,0.04733406379818916,0.5235439538955688,0.0,0.0,0.0,0.0,0.0,0.04756790027022362,0.523688018321991,0.04359544441103935,0.00021677232871297747,0.010119467973709106,0.2769019305706024,0.047859787940979004,0.1378626674413681,0.0033797731157392263,0.013046886771917343,3.742102489923127e-05,0.15080848336219788,0.14217053353786469,-0.0003659838403109461,0.00028632310568355024,0.041897546499967575,0.038930002599954605,0.11575760692358017,0.10548922419548035,0.007423670496791601,0.0247122161090374,0.00010698367259465158,-0.0007181704277172685,0.00047394874854944646,0.0014621616574004292,0.43723204731941223,0.42905911803245544,0.018570875748991966,0.01961248368024826,-0.00031112550641410053,-0.0003366108285263181,0.3144262731075287,0.17723417282104492,0.1774221956729889,0.00016261209384538233,0.08472347259521484,0.09706517308950424,0.00024910367210395634,0.0008124632877297699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3447059392929077,0.37187254428863525,3.1280953884124756,0.6933095455169678,8.085830688476562,1.8210139274597168,9.247483253479004
00:00:00:26.433,68,0.0,0.0,0.0,0.0,0.0,0.047026827931404114,0.5477316379547119,0.0,0.0,0.0,0.0,0.0,0.04721043258905411,0.5477578043937683,0.06390070170164108,3.783546344493516e-05,0.016599107533693314,0.32541465759277344,0.017121655866503716,0.1431499570608139,0.0008731023408472538,0.010427513159811497,6.368968752212822e-05,0.16308528184890747,0.16124406456947327,-0.0005533412331715226,0.00040615166653878987,0.05013982951641083,0.04697170853614807,0.13579899072647095,0.12765520811080933,0.0028436309657990932,0.022798173129558563,2.8936750823049806e-05,-0.0007575829513370991,0.00022857259318698198,0.0013780049048364162,0.5479136109352112,0.5404475927352905,0.04677630588412285,0.05112408474087715,-0.00040023683686740696,-0.0002574367681518197,0.3162708282470703,0.18372613191604614,0.18388333916664124,0.0002416681090835482,0.08217855542898178,0.09521074593067169,-8.744426304474473e-05,0.0010432275012135506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44966721534729,0.3210662603378296,3.2823359966278076,0.6523429155349731,7.292354583740234,1.3398122787475586,10.370613098144531
00:00:00:26.450,68,0.0,0.0,0.0,0.0,0.0,0.047394562512636185,0.5680057406425476,0.0,0.0,0.0,0.0,0.0,0.047529853880405426,0.5680416822433472,0.07783455401659012,-6.968766683712602e-05,0.021754855290055275,0.34000465273857117,0.003408969147130847,0.12691888213157654,0.0004674402589444071,0.00917918048799038,4.2715706513263285e-05,0.17552900314331055,0.17786836624145508,-0.00047822296619415283,0.00045632029650732875,0.05697816237807274,0.053612202405929565,0.1514415144920349,0.1433141827583313,0.0016760691069066525,0.020765233784914017,-5.726497693103738e-05,-0.0005752934375777841,0.00015118878218345344,0.001515266252681613,0.6107848882675171,0.603142499923706,0.06990670412778854,0.07593081146478653,-0.0002954852534458041,-0.00011437133071012795,0.31861412525177,0.18626581132411957,0.18642018735408783,0.00019009519019164145,0.0828680768609047,0.09584460407495499,-0.0005234912969172001,0.00116712914314121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451899528503418,0.3290781080722809,3.58650803565979,0.6500576734542847,7.197712421417236,1.1923584938049316,10.37363052368164
00:00:00:28.466,68,0.0,0.0,0.0,0.0,0.0,0.04826797544956207,0.5794980525970459,0.0,0.0,0.0,0.0,0.0,0.048399604856967926,0.5796251893043518,0.0759362205862999,-8.245617209468037e-05,0.024520637467503548,0.28997430205345154,0.0012543408665806055,0.11923830956220627,0.00039545990875922143,0.00913381576538086,5.59026375412941e-05,0.18636149168014526,0.1865735799074173,-0.00038083374965935946,0.0002518644614610821,0.05808740481734276,0.05477740243077278,0.14214862883090973,0.13376018404960632,0.0010727086337283254,0.01970999874174595,-0.00015861939755268395,-0.0004762236785609275,0.00011554535740287974,0.0016072015278041363,0.5651897192001343,0.5573331117630005,0.0837305560708046,0.08907535672187805,-0.00041613818029873073,-0.0002757604524958879,0.3191259503364563,0.18544889986515045,0.1856181025505066,0.00011917907977476716,0.08656477183103561,0.09952198714017868,-0.0005560640129260719,0.0014694170095026493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430384635925293,0.3399188816547394,3.636075258255005,0.6633481979370117,8.004234313964844,1.335397720336914,9.425233840942383
00:00:00:28.483,68,0.0,0.0,0.0,0.0,0.0,0.04784611612558365,0.5820879936218262,0.0,0.0,0.0,0.0,0.0,0.04796479642391205,0.582287609577179,0.05581952631473541,-0.00012783959391526878,0.024351097643375397,0.1773514598608017,0.0016798691358417273,0.107637919485569,0.0003337494272273034,0.009157317690551281,-2.833243524946738e-05,0.19593952596187592,0.19081838428974152,-0.00033167123910970986,0.00016137625789269805,0.05321752652525902,0.05066872760653496,0.10339536517858505,0.09835150092840195,0.0012051095254719257,0.017466997727751732,2.417851283098571e-05,-0.000233245940762572,0.00014928277232684195,0.0017516061197966337,0.38258588314056396,0.3763761818408966,0.07048118859529495,0.07284408807754517,-0.000709800748154521,-0.0005785913672298193,0.31797224283218384,0.17955417931079865,0.17976036667823792,0.00013629067689180374,0.09326032549142838,0.10756371170282364,-0.00034593261079862714,0.002933590905740857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3352100849151611,0.34763509035110474,3.3584096431732178,0.7047927379608154,8.974845886230469,1.597860336303711,8.567317008972168
00:00:00:29.500,68,0.0,0.0,0.0,0.0,0.0,0.046618394553661346,0.5775497555732727,0.0,0.0,0.0,0.0,0.0,0.046787094324827194,0.5779114365577698,0.0378216914832592,-0.00013187035801820457,0.01934663951396942,0.07970290631055832,0.008126777596771717,0.0761900395154953,0.00039718428160995245,0.009516804479062557,-7.807071960996836e-05,0.21318379044532776,0.20176944136619568,-0.000252889993134886,3.7119352782610804e-05,0.04476174712181091,0.04269925504922867,0.07577956467866898,0.07214925438165665,0.002593657933175564,0.014948121272027493,0.0043527232483029366,0.0019262908026576042,-9.453270467929542e-05,0.00162786606233567,0.21538496017456055,0.2102777510881424,0.052647851407527924,0.0538424551486969,-0.0010893750004470348,-0.0009463329333811998,0.3112284243106842,0.16524465382099152,0.16550783812999725,6.745982682332397e-05,0.10201116651296616,0.11948857456445694,0.0011201127199456096,0.011040168814361095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2058261632919312,0.37149888277053833,3.2646913528442383,0.699893593788147,9.716690063476562,2.0857181549072266,7.65852165222168
00:00:00:30.516,68,0.0,0.0,0.0,0.0,0.0,0.0457916297018528,0.5711337327957153,0.0,0.0,0.0,0.0,0.0,0.045995548367500305,0.5715147852897644,0.03062623180449009,-0.00018791317415889353,0.016210975125432014,0.04317683354020119,0.010902930051088333,0.059743162244558334,0.0005311957793310285,0.009348370134830475,-0.00010895725426962599,0.2270752340555191,0.21322761476039886,-2.7045001843362115e-05,2.906050576712005e-05,0.03757655620574951,0.035635046660900116,0.06567172706127167,0.06289791315793991,0.0064466530457139015,0.012871291488409042,0.012277713976800442,0.008020909503102303,-0.000152408960275352,0.001567017170600593,0.15456007421016693,0.14923086762428284,0.049429770559072495,0.049963463097810745,-0.0008182537276297808,-0.0006212086882442236,0.30399617552757263,0.15646164119243622,0.1567351520061493,3.106180520262569e-05,0.10884236544370651,0.1289009004831314,0.01225088257342577,0.02785319834947586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113637089729309,0.3844532370567322,3.2918589115142822,0.6977212429046631,9.858501434326172,2.251389980316162,7.430459499359131
00:00:00:32.533,68,0.0,0.0,0.0,0.0,0.0,0.04541894420981407,0.5645865797996521,0.0,0.0,0.0,0.0,0.0,0.045652009546756744,0.5649876594543457,0.02694639377295971,-0.00019731640350073576,0.01512747909873724,0.031191937625408173,0.010971887968480587,0.06774578243494034,0.0007213071803562343,0.008729783818125725,-0.0001106077033909969,0.2320100963115692,0.21808843314647675,4.14627866121009e-05,-9.30294772842899e-05,0.03310810402035713,0.031177449971437454,0.059655774384737015,0.05884312465786934,0.008303641341626644,0.011761372908949852,0.021605975925922394,0.018283909186720848,-6.394613592419773e-05,0.0017365929670631886,0.1369716227054596,0.13202302157878876,0.05976525694131851,0.06077177822589874,-0.0006852447986602783,-0.0004869671247433871,0.29671651124954224,0.14906948804855347,0.14934280514717102,-1.2526325917860959e-05,0.11462082713842392,0.1361285001039505,0.02472204901278019,0.04480656981468201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1590949296951294,0.3808716833591461,3.4903297424316406,0.6771609783172607,9.530529022216797,2.292917251586914,7.46088981628418
00:00:00:33.550,68,0.0,0.0,0.0,0.0,0.0,0.04452836886048317,0.5593124032020569,0.0,0.0,0.0,0.0,0.0,0.044739481061697006,0.5596743226051331,0.025544535368680954,-0.0002876980579458177,0.015368031337857246,0.02637249231338501,0.007735980674624443,0.0906994417309761,0.0005910939653404057,0.007576559670269489,-0.00012217160838190466,0.22990411520004272,0.21776193380355835,-6.36339100310579e-05,-0.00011132690997328609,0.02981492131948471,0.028218986466526985,0.05766976997256279,0.05905162915587425,0.008235486224293709,0.010298005305230618,0.025140821933746338,0.025382068008184433,4.6766363084316254e-05,0.0019414809066802263,0.14440937340259552,0.14050829410552979,0.08502310514450073,0.08703690767288208,-0.0007520353537984192,-0.000550348311662674,0.2899091839790344,0.14607137441635132,0.1463327556848526,-5.059204795543337e-06,0.11586282402276993,0.13869306445121765,0.03567078709602356,0.0598599947988987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166802883148193,0.4026034474372864,3.661172866821289,0.660794198513031,9.304376602172852,2.323923349380493,7.400157928466797
00:00:00:33.566,68,0.0,0.0,0.0,0.0,0.0,0.04362697899341583,0.5541787147521973,0.0,0.0,0.0,0.0,0.0,0.043785881251096725,0.5544469952583313,0.02513940818607807,-0.00037422284367494285,0.01718459092080593,0.032347116619348526,0.0018838773248717189,0.12360722571611404,0.0007127872668206692,0.006689297966659069,-7.526602712459862e-05,0.222503200173378,0.21194157004356384,-4.225968223181553e-05,-7.029984408291057e-05,0.028048330917954445,0.02670382522046566,0.057475246489048004,0.06115947663784027,0.0061380560509860516,0.00964795146137476,0.025061070919036865,0.03315616026520729,0.00017261486209463328,0.0021443082951009274,0.17987851798534393,0.1762600690126419,0.12223007529973984,0.1251412183046341,-0.0007231199997477233,-0.0005021377000957727,0.28460243344306946,0.14333432912826538,0.1436103731393814,7.444623770425096e-05,0.1132703423500061,0.13567596673965454,0.04084067419171333,0.06778636574745178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2494841814041138,0.41365742683410645,3.6480743885040283,0.6445904970169067,9.681673049926758,2.2495291233062744,7.003460884094238
00:00:00:35.583,68,0.0,0.0,0.0,0.0,0.0,0.042531199753284454,0.5515689253807068,0.0,0.0,0.0,0.0,0.0,0.04265359789133072,0.5517721772193909,0.024342086166143417,-0.0004225142183713615,0.01942252926528454,0.04712016135454178,0.0006038962164893746,0.15597277879714966,0.0006955215940251946,0.0059808469377458096,5.761671854997985e-05,0.2098217010498047,0.2016933560371399,-0.00015031157818157226,-1.7676129573374055e-06,0.026300806552171707,0.025081031024456024,0.058133676648139954,0.06253237277269363,0.003676408203318715,0.008595230989158154,0.019210726022720337,0.0349622517824173,0.0003012919914908707,0.0022690952755510807,0.23812931776046753,0.23520652949810028,0.1588621884584427,0.16284920275211334,-0.0005647861980833113,-0.0003354545042384416,0.2791684567928314,0.1412489265203476,0.1415235549211502,8.476425136905164e-05,0.10959748923778534,0.13124386966228485,0.04214630648493767,0.07069621980190277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4188684225082397,0.40550652146339417,3.847871780395508,0.6276675462722778,9.776237487792969,2.09383487701416,6.608767032623291
00:00:00:36.600,68,0.0,0.0,0.0,0.0,0.0,0.042225196957588196,0.5515202283859253,0.0,0.0,0.0,0.0,0.0,0.04235399141907692,0.5517430305480957,0.025478055700659752,-0.00042321981163695455,0.022433670237660408,0.06627076864242554,0.00032537325751036406,0.17657870054244995,0.00066607870394364,0.005304448772221804,0.0001193020143546164,0.19729778170585632,0.19242441654205322,-0.00022525846725329757,3.356900197104551e-05,0.025027455762028694,0.02365180104970932,0.06125161796808243,0.0644545704126358,0.0014321544440463185,0.00784930307418108,0.011271796189248562,0.03366421163082123,0.00034095640876330435,0.002335499506443739,0.3046627342700958,0.3018239736557007,0.1875922530889511,0.19240933656692505,-0.00046362518332898617,-0.00028217508224770427,0.2724982500076294,0.13952825963497162,0.13979089260101318,4.511628139880486e-05,0.10560257732868195,0.12623025476932526,0.04162946715950966,0.07143685221672058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6858274936676025,0.41448548436164856,4.223544597625732,0.6171934604644775,9.456903457641602,1.9233293533325195,6.381984233856201
00:00:00:37.616,68,0.0,0.0,0.0,0.0,0.0,0.04094544053077698,0.5489327907562256,0.0,0.0,0.0,0.0,0.0,0.04111102223396301,0.5492447018623352,0.026439016684889793,-0.00037316515226848423,0.02570131979882717,0.07819981127977371,0.00017115160881076008,0.17971888184547424,0.0005094698863103986,0.00484491465613246,0.00013375136768445373,0.1985578089952469,0.19482015073299408,-0.0002015078061958775,-6.147362455521943e-06,0.024492280557751656,0.022867167368531227,0.06620530039072037,0.06808274984359741,0.0008554443484172225,0.007356085814535618,0.004044321831315756,0.028733910992741585,0.00043802420259453356,0.0024154693819582462,0.35877323150634766,0.3555995523929596,0.20768028497695923,0.2128191888332367,-0.0005504321889020503,-0.00041571573819965124,0.26623648405075073,0.1378590613603592,0.13810712099075317,4.7376564907608554e-05,0.10248210281133652,0.12215356528759003,0.04259831830859184,0.07254242151975632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9092330932617188,0.44057130813598633,4.616513252258301,0.608435869216919,9.006067276000977,1.879127025604248,6.220290184020996
00:00:00:37.633,68,0.0,0.0,0.0,0.0,0.0,0.0398414209485054,0.5465917587280273,0.0,0.0,0.0,0.0,0.0,0.04003327712416649,0.5469663739204407,0.026277439668774605,-0.0003584830556064844,0.027795329689979553,0.08354446291923523,0.0001548206782899797,0.17222845554351807,0.00027039804263040423,0.00465144170448184,2.9737389922956936e-05,0.21033738553524017,0.20598956942558289,-6.285070412559435e-05,-0.00011313948925817385,0.024589719250798225,0.023039180785417557,0.07206541299819946,0.07394708693027496,0.0006145360530354083,0.0068686725571751595,0.0006291996105574071,0.023886509239673615,0.00043511847616173327,0.002329333918169141,0.40156278014183044,0.3977765142917633,0.22027212381362915,0.2254931777715683,-0.0005518686957657337,-0.0004713268717750907,0.26046285033226013,0.1369606852531433,0.13718488812446594,-1.6958229025476612e-05,0.10163649916648865,0.12116142362356186,0.04546763002872467,0.07553108781576157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96043860912323,0.41487497091293335,4.80811071395874,0.5940858125686646,9.175834655761719,1.9571866989135742,5.855504512786865
00:00:00:39.650,68,0.0,0.0,0.0,0.0,0.0,0.03837946057319641,0.5462701916694641,0.0,0.0,0.0,0.0,0.0,0.03856618329882622,0.5466970801353455,0.028223035857081413,-0.00030799253727309406,0.030240517109632492,0.08644384145736694,0.0001472616131650284,0.15365023910999298,0.00019396819698158652,0.00515791354700923,5.942527059232816e-05,0.22859840095043182,0.22248587012290955,-0.0001089799334295094,-7.383499178104103e-05,0.025891242548823357,0.024467799812555313,0.08134002983570099,0.08255212754011154,0.0005911971093155444,0.006113984622061253,0.00020367969409562647,0.021180134266614914,0.0005212442483752966,0.0023960417602211237,0.42680853605270386,0.42179715633392334,0.22581569850444794,0.2299475073814392,-0.0005429375451058149,-0.0005176038830541074,0.254650354385376,0.13740967214107513,0.13763460516929626,-8.557092223782092e-05,0.10184242576360703,0.12050621956586838,0.0477091521024704,0.07705233991146088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9369826316833496,0.38549113273620605,5.036756992340088,0.5802936553955078,9.390707015991211,1.8682661056518555,5.60971736907959
00:00:00:39.666,68,0.0,0.0,0.0,0.0,0.0,0.03805520758032799,0.5440461039543152,0.0,0.0,0.0,0.0,0.0,0.03820187970995903,0.5443524718284607,0.03191395848989487,-0.0003557369054760784,0.03119628131389618,0.08824066072702408,0.0001705820905044675,0.13201692700386047,0.0002147273044101894,0.005591317545622587,-8.395873010158539e-06,0.24528911709785461,0.2357824146747589,-5.687712837243453e-05,-2.802822746161837e-05,0.02754567377269268,0.026031959801912308,0.09034288674592972,0.09126147627830505,0.0005919160903431475,0.005738845560699701,0.00018632638966664672,0.018646705895662308,0.00067761423997581,0.002490069018676877,0.4303332269191742,0.4243309795856476,0.2193417102098465,0.22199523448944092,-0.0005004584672860801,-0.0004083760140929371,0.24887672066688538,0.1374339759349823,0.13764280080795288,-7.233153883134946e-05,0.101862832903862,0.12006264925003052,0.049666352570056915,0.07633502781391144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.826269507408142,0.40855956077575684,5.389602184295654,0.5915298461914062,8.927776336669922,1.820305585861206,5.707219123840332
00:00:00:41.683,68,0.0,0.0,0.0,0.0,0.0,0.037219706922769547,0.5376617312431335,0.0,0.0,0.0,0.0,0.0,0.03741349279880524,0.5379626750946045,0.034388963133096695,-0.0003220544895157218,0.03177681937813759,0.08162448555231094,-5.086511464469368e-06,0.11191515624523163,0.00010071552969748154,0.005462334956973791,-0.00012772437185049057,0.2636137902736664,0.2532975971698761,-0.00012636063911486417,-5.372200030251406e-05,0.029203996062278748,0.02795829065144062,0.09779639542102814,0.09933444857597351,0.0006076645222492516,0.005548608954995871,0.0001686160685494542,0.019330337643623352,0.0003360770351719111,0.002088989829644561,0.4311946630477905,0.4254560172557831,0.21079610288143158,0.21272312104701996,-0.0007070231367833912,-0.0005724180955439806,0.2451973855495453,0.13785973191261292,0.13807836174964905,-0.00011165018804604188,0.10131575912237167,0.11932358890771866,0.055397335439920425,0.08105286955833435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7290117740631104,0.382869154214859,5.484622955322266,0.5873269438743591,9.043153762817383,1.7848975658416748,5.783256530761719
